time,signal,rx bitrate, tx bitrate,mcs_number_rx,mcs_number_tx,bandwidth_tx,bandwidth_rx,connections
58.740004286,-37dBm,57.8_MBit/s_MCS_11_short_GI___,130.0_MBit/s_MCS_14_short_GI___,11,14,130,57.8,4
59.037701117,-35dBm,86.7_MBit/s_MCS_12_short_GI___,130.0_MBit/s_MCS_14_short_GI___,12,14,130,86.7,4
60.233187751,-36dBm,57.8_MBit/s_MCS_11_short_GI___,144.4_MBit/s_MCS_15_short_GI___,11,15,144.4,57.8,4
61.315266769,-37dBm,78.0_MBit/s_MCS_12_____,130.0_MBit/s_MCS_14_short_GI___,12,14,130,78,4
61.396654114,-41dBm,72.2_MBit/s_MCS_7_short_GI___,130.0_MBit/s_MCS_14_short_GI___,7,14,130,72.2,4
62.251842668,-36dBm,72.2_MBit/s_MCS_7_short_GI___,130.0_MBit/s_MCS_14_short_GI___,7,14,130,72.2,4
62.386007494,-37dBm,72.2_MBit/s_MCS_7_short_GI___,144.4_MBit/s_MCS_15_short_GI___,7,15,144.4,72.2,4
62.390502665,-36dBm,72.2_MBit/s_MCS_7_short_GI___,144.4_MBit/s_MCS_15_short_GI___,7,15,144.4,72.2,4
62.401610166,-35dBm,65.0_MBit/s_MCS_6_short_GI___,144.4_MBit/s_MCS_15_short_GI___,6,15,144.4,65,4
62.419614989,-36dBm,65.0_MBit/s_MCS_6_short_GI___,144.4_MBit/s_MCS_15_short_GI___,6,15,144.4,65,4
62.509852795,-35dBm,57.8_MBit/s_MCS_5_short_GI___,144.4_MBit/s_MCS_15_short_GI___,5,15,144.4,57.8,4
62.588295265,-34dBm,57.8_MBit/s_MCS_5_short_GI___,144.4_MBit/s_MCS_15_short_GI___,5,15,144.4,57.8,4
62.66108162,-36dBm,57.8_MBit/s_MCS_5_short_GI___,144.4_MBit/s_MCS_15_short_GI___,5,15,144.4,57.8,4
62.686920846,-35dBm,43.3_MBit/s_MCS_4_short_GI___,144.4_MBit/s_MCS_15_short_GI___,4,15,144.4,43.3,4
62.80999903,-37dBm,65.0_MBit/s_MCS_6_short_GI___,144.4_MBit/s_MCS_15_short_GI___,6,15,144.4,65,4
62.841250949,-35dBm,57.8_MBit/s_MCS_5_short_GI___,130.0_MBit/s_MCS_14_short_GI___,5,14,130,57.8,4
62.844819855,-35dBm,65.0_MBit/s_MCS_6_short_GI___,130.0_MBit/s_MCS_14_short_GI___,6,14,130,65,4
63.342366076,-40dBm,72.2_MBit/s_MCS_7_short_GI___,130.0_MBit/s_MCS_14_short_GI___,7,14,130,72.2,4
63.38254748,-43dBm,72.2_MBit/s_MCS_7_short_GI___,130.0_MBit/s_MCS_14_short_GI___,7,14,130,72.2,4
63.755908672,-34dBm,65.0_MBit/s_MCS_6_short_GI___,130.0_MBit/s_MCS_14_short_GI___,6,14,130,65,4
63.759723228,-35dBm,72.2_MBit/s_MCS_7_short_GI___,130.0_MBit/s_MCS_14_short_GI___,7,14,130,72.2,4
65.159644732,-34dBm,57.8_MBit/s_MCS_5_short_GI___,130.0_MBit/s_MCS_14_short_GI___,5,14,130,57.8,4
65.441210149,-35dBm,78.0_MBit/s_MCS_12_____,130.0_MBit/s_MCS_14_short_GI___,12,14,130,78,4
65.510345647,-35dBm,57.8_MBit/s_MCS_11_short_GI___,130.0_MBit/s_MCS_14_short_GI___,11,14,130,57.8,4
65.660870938,-36dBm,43.3_MBit/s_MCS_10_short_GI___,130.0_MBit/s_MCS_14_short_GI___,10,14,130,43.3,4
65.865493497,-35dBm,43.3_MBit/s_MCS_10_short_GI___,130.0_MBit/s_MCS_14_short_GI___,10,14,130,43.3,4
70.269319819,-34dBm,115.6_MBit/s_MCS_13_short_GI___,130.0_MBit/s_MCS_14_short_GI___,13,14,130,115.6,4
74.944534813,-34dBm,115.6_MBit/s_MCS_13_short_GI___,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,115.6,4
76.426689773,-34dBm,86.7_MBit/s_MCS_12_short_GI___,144.4_MBit/s_MCS_15_short_GI___,12,15,144.4,86.7,4
86.779354137,-35dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,4
86.975262189,-35dBm,52.0_MBit/s_MCS_5_____,144.4_MBit/s_MCS_15_short_GI___,5,15,144.4,52,4
87.23956124,-34dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,4
87.836782315,-35dBm,115.6_MBit/s_MCS_13_short_GI___,115.6_MBit/s_MCS_13_short_GI___,13,13,115.6,115.6,4
87.852461347,-34dBm,115.6_MBit/s_MCS_13_short_GI___,115.6_MBit/s_MCS_13_short_GI___,13,13,115.6,115.6,4
87.965245837,-35dBm,86.7_MBit/s_MCS_12_short_GI___,115.6_MBit/s_MCS_13_short_GI___,12,13,115.6,86.7,4
87.97224556,-34dBm,86.7_MBit/s_MCS_12_short_GI___,115.6_MBit/s_MCS_13_short_GI___,12,13,115.6,86.7,4
88.197918946,-35dBm,130.0_MBit/s_MCS_14_short_GI___,115.6_MBit/s_MCS_13_short_GI___,14,13,115.6,130,4
88.349627689,-34dBm,130.0_MBit/s_MCS_14_short_GI___,115.6_MBit/s_MCS_13_short_GI___,14,13,115.6,130,4
88.398780065,-36dBm,130.0_MBit/s_MCS_14_short_GI___,115.6_MBit/s_MCS_13_short_GI___,14,13,115.6,130,4
88.410870852,-37dBm,130.0_MBit/s_MCS_14_short_GI___,115.6_MBit/s_MCS_13_short_GI___,14,13,115.6,130,4
88.684795465,-35dBm,144.4_MBit/s_MCS_15_short_GI___,115.6_MBit/s_MCS_13_short_GI___,15,13,115.6,144.4,4
88.709813534,-37dBm,144.4_MBit/s_MCS_15_short_GI___,115.6_MBit/s_MCS_13_short_GI___,15,13,115.6,144.4,4
88.728472454,-36dBm,144.4_MBit/s_MCS_15_short_GI___,115.6_MBit/s_MCS_13_short_GI___,15,13,115.6,144.4,4
88.988285758,-35dBm,144.4_MBit/s_MCS_15_short_GI___,130.0_MBit/s_MCS_14_short_GI___,15,14,130,144.4,4
89.007215942,-36dBm,130.0_MBit/s_MCS_14_short_GI___,130.0_MBit/s_MCS_15_____,14,15,130,130,4
89.037531854,-35dBm,115.6_MBit/s_MCS_13_short_GI___,130.0_MBit/s_MCS_15_____,13,15,130,115.6,4
89.06494445,-34dBm,115.6_MBit/s_MCS_13_short_GI___,130.0_MBit/s_MCS_15_____,13,15,130,115.6,4
89.207656779,-34dBm,86.7_MBit/s_MCS_12_short_GI___,130.0_MBit/s_MCS_15_____,12,15,130,86.7,4
89.293389444,-36dBm,115.6_MBit/s_MCS_13_short_GI___,130.0_MBit/s_MCS_15_____,13,15,130,115.6,4
89.308000837,-35dBm,130.0_MBit/s_MCS_14_short_GI___,130.0_MBit/s_MCS_15_____,14,15,130,130,4
89.903325988,-34dBm,130.0_MBit/s_MCS_14_short_GI___,130.0_MBit/s_MCS_15_____,14,15,130,130,4
89.978204469,-35dBm,144.4_MBit/s_MCS_15_short_GI___,130.0_MBit/s_MCS_15_____,15,15,130,144.4,4
91.642096039,-34dBm,78.0_MBit/s_MCS_12_____,130.0_MBit/s_MCS_15_____,12,15,130,78,4
93.675240141,-35dBm,86.7_MBit/s_MCS_12_short_GI___,130.0_MBit/s_MCS_15_____,12,15,130,86.7,4
94.158462869,-36dBm,86.7_MBit/s_MCS_12_short_GI___,130.0_MBit/s_MCS_15_____,12,15,130,86.7,4
94.46560624,-35dBm,115.6_MBit/s_MCS_13_short_GI___,117.0_MBit/s_MCS_14_____,13,14,117,115.6,4
94.655751394,-35dBm,86.7_MBit/s_MCS_12_short_GI___,117.0_MBit/s_MCS_14_____,12,14,117,86.7,4
94.776785266,-36dBm,57.8_MBit/s_MCS_11_short_GI___,130.0_MBit/s_MCS_15_____,11,15,130,57.8,4
94.825105249,-35dBm,57.8_MBit/s_MCS_11_short_GI___,130.0_MBit/s_MCS_15_____,11,15,130,57.8,4
94.857793569,-35dBm,43.3_MBit/s_MCS_10_short_GI___,130.0_MBit/s_MCS_15_____,10,15,130,43.3,4
94.948472109,-37dBm,130.0_MBit/s_MCS_14_short_GI___,130.0_MBit/s_MCS_15_____,14,15,130,130,4
95.808242894,-39dBm,144.4_MBit/s_MCS_15_short_GI___,130.0_MBit/s_MCS_15_____,15,15,130,144.4,4
95.826908799,-41dBm,144.4_MBit/s_MCS_15_short_GI___,130.0_MBit/s_MCS_15_____,15,15,130,144.4,4
97.272659629,-36dBm,115.6_MBit/s_MCS_13_short_GI___,104.0_MBit/s_MCS_13_____,13,13,104,115.6,4
97.313891315,-35dBm,115.6_MBit/s_MCS_13_short_GI___,104.0_MBit/s_MCS_13_____,13,13,104,115.6,4
97.354204957,-37dBm,115.6_MBit/s_MCS_13_short_GI___,104.0_MBit/s_MCS_13_____,13,13,104,115.6,4
98.025519389,-37dBm,130.0_MBit/s_MCS_14_short_GI___,104.0_MBit/s_MCS_13_____,14,13,104,130,4
98.076636393,-36dBm,130.0_MBit/s_MCS_14_short_GI___,104.0_MBit/s_MCS_13_____,14,13,104,130,4
98.340968119,-35dBm,130.0_MBit/s_MCS_14_short_GI___,104.0_MBit/s_MCS_13_____,14,13,104,130,4
98.5404546,-34dBm,130.0_MBit/s_MCS_14_short_GI___,104.0_MBit/s_MCS_13_____,14,13,104,130,4
98.672969326,-39dBm,130.0_MBit/s_MCS_14_short_GI___,104.0_MBit/s_MCS_13_____,14,13,104,130,4
98.692444798,-38dBm,130.0_MBit/s_MCS_14_short_GI___,104.0_MBit/s_MCS_13_____,14,13,104,130,4
98.794021992,-38dBm,130.0_MBit/s_MCS_14_short_GI___,117.0_MBit/s_MCS_14_____,14,14,117,130,4
100.403623376,-39dBm,115.6_MBit/s_MCS_13_short_GI___,117.0_MBit/s_MCS_14_____,13,14,117,115.6,4
103.110168903,-40dBm,144.4_MBit/s_MCS_15_short_GI___,117.0_MBit/s_MCS_14_____,15,14,117,144.4,4
103.356994295,-42dBm,144.4_MBit/s_MCS_15_short_GI___,117.0_MBit/s_MCS_14_____,15,14,117,144.4,4
103.373140169,-43dBm,144.4_MBit/s_MCS_15_short_GI___,117.0_MBit/s_MCS_14_____,15,14,117,144.4,4
103.388314422,-46dBm,144.4_MBit/s_MCS_15_short_GI___,117.0_MBit/s_MCS_14_____,15,14,117,144.4,4
103.473410788,-38dBm,144.4_MBit/s_MCS_15_short_GI___,117.0_MBit/s_MCS_14_____,15,14,117,144.4,4
103.560513684,-40dBm,144.4_MBit/s_MCS_15_short_GI___,130.0_MBit/s_MCS_15_____,15,15,130,144.4,4
103.669216909,-43dBm,144.4_MBit/s_MCS_15_short_GI___,130.0_MBit/s_MCS_15_____,15,15,130,144.4,4
103.675151106,-42dBm,144.4_MBit/s_MCS_15_short_GI___,130.0_MBit/s_MCS_15_____,15,15,130,144.4,4
104.084078794,-44dBm,144.4_MBit/s_MCS_15_short_GI___,130.0_MBit/s_MCS_15_____,15,15,130,144.4,4
104.188413546,-39dBm,130.0_MBit/s_MCS_14_short_GI___,130.0_MBit/s_MCS_15_____,14,15,130,130,4
104.853239952,-38dBm,130.0_MBit/s_MCS_14_short_GI___,130.0_MBit/s_MCS_15_____,14,15,130,130,4
104.99473378,-37dBm,115.6_MBit/s_MCS_13_short_GI___,130.0_MBit/s_MCS_15_____,13,15,130,115.6,4
105.049925288,-38dBm,115.6_MBit/s_MCS_13_short_GI___,130.0_MBit/s_MCS_15_____,13,15,130,115.6,4
105.520394973,-37dBm,144.4_MBit/s_MCS_15_short_GI___,117.0_MBit/s_MCS_14_____,15,14,117,144.4,4
106.377490258,-37dBm,86.7_MBit/s_MCS_12_short_GI___,130.0_MBit/s_MCS_15_____,12,15,130,86.7,4
109.761739954,-38dBm,86.7_MBit/s_MCS_12_short_GI___,130.0_MBit/s_MCS_15_____,12,15,130,86.7,4
109.778632523,-39dBm,86.7_MBit/s_MCS_12_short_GI___,130.0_MBit/s_MCS_15_____,12,15,130,86.7,4
109.827098556,-40dBm,86.7_MBit/s_MCS_12_short_GI___,130.0_MBit/s_MCS_15_____,12,15,130,86.7,4
109.890094546,-40dBm,115.6_MBit/s_MCS_13_short_GI___,130.0_MBit/s_MCS_15_____,13,15,130,115.6,4
109.917869666,-39dBm,115.6_MBit/s_MCS_13_short_GI___,130.0_MBit/s_MCS_15_____,13,15,130,115.6,4
115.230931456,-40dBm,130.0_MBit/s_MCS_14_short_GI___,130.0_MBit/s_MCS_15_____,14,15,130,130,4
122.570920411,-45dBm,144.4_MBit/s_MCS_15_short_GI___,130.0_MBit/s_MCS_15_____,15,15,130,144.4,4
122.608772263,-46dBm,144.4_MBit/s_MCS_15_short_GI___,130.0_MBit/s_MCS_15_____,15,15,130,144.4,4
126.02606855,-39dBm,130.0_MBit/s_MCS_15_____,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,130,4
127.834307256,-40dBm,130.0_MBit/s_MCS_15_____,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,130,4
127.922103218,-43dBm,130.0_MBit/s_MCS_15_____,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,130,4
127.976827776,-42dBm,117.0_MBit/s_MCS_14_____,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,117,4
127.983453119,-43dBm,117.0_MBit/s_MCS_14_____,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,117,4
127.98754704,-41dBm,104.0_MBit/s_MCS_13_____,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,104,4
128.011982891,-37dBm,104.0_MBit/s_MCS_13_____,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,104,4
128.018324087,-38dBm,104.0_MBit/s_MCS_13_____,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,104,4
128.056889154,-39dBm,78.0_MBit/s_MCS_12_____,144.4_MBit/s_MCS_15_short_GI___,12,15,144.4,78,4
128.060735148,-39dBm,104.0_MBit/s_MCS_13_____,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,104,4
128.146517428,-38dBm,117.0_MBit/s_MCS_14_____,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,117,4
128.336957962,-38dBm,78.0_MBit/s_MCS_12_____,144.4_MBit/s_MCS_15_short_GI___,12,15,144.4,78,4
140.735394096,-45dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,4
141.589522256,-41dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,4
141.599672263,-42dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,4
146.802366975,-46dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,4
146.810045865,-44dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,4
146.818365284,-45dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,4
0,-34dBm,1.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,1,8
2.077081224,-42dBm,1.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,1,8
2.091614712,-43dBm,1.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,1,8
2.096353478,-41dBm,1.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,1,8
2.113071074,-41dBm,2.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,2,8
2.121389255,-42dBm,2.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,2,8
2.132818387,-43dBm,2.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,2,8
2.135723852,-44dBm,2.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,2,8
2.155616297,-44dBm,5.5_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,5.5,8
2.162962731,-45dBm,5.5_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,5.5,8
2.186657854,-42dBm,11.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,11,8
2.206134728,-41dBm,11.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,11,8
2.208755573,-40dBm,11.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,11,8
2.221914815,-39dBm,11.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,11,8
2.237001257,-42dBm,12.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,12,8
2.255434914,-43dBm,12.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,12,8
2.265651721,-45dBm,18.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,18,8
2.268011058,-42dBm,18.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,18,8
2.270329324,-43dBm,18.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,18,8
2.289332998,-44dBm,12.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,12,8
2.350031929,-39dBm,13.0_MBit/s_MCS_1_____,144.4_MBit/s_MCS_15_short_GI___,1,15,144.4,13,8
2.365257876,-39dBm,19.5_MBit/s_MCS_2_____,144.4_MBit/s_MCS_15_short_GI___,2,15,144.4,19.5,8
2.391521778,-40dBm,26.0_MBit/s_MCS_3_____,144.4_MBit/s_MCS_15_short_GI___,3,15,144.4,26,8
2.401859418,-40dBm,39.0_MBit/s_MCS_4_____,144.4_MBit/s_MCS_15_short_GI___,4,15,144.4,39,8
2.40652941,-40dBm,52.0_MBit/s_MCS_5_____,144.4_MBit/s_MCS_15_short_GI___,5,15,144.4,52,8
2.470745391,-39dBm,39.0_MBit/s_MCS_10_____,144.4_MBit/s_MCS_15_short_GI___,10,15,144.4,39,8
2.493312719,-39dBm,39.0_MBit/s_MCS_4_____,144.4_MBit/s_MCS_15_short_GI___,4,15,144.4,39,8
2.498588416,-39dBm,43.3_MBit/s_MCS_4_short_GI___,144.4_MBit/s_MCS_15_short_GI___,4,15,144.4,43.3,8
2.504135475,-40dBm,43.3_MBit/s_MCS_4_short_GI___,144.4_MBit/s_MCS_15_short_GI___,4,15,144.4,43.3,8
2.518797686,-40dBm,57.8_MBit/s_MCS_5_short_GI___,144.4_MBit/s_MCS_15_short_GI___,5,15,144.4,57.8,8
2.52763008,-40dBm,65.0_MBit/s_MCS_6_short_GI___,144.4_MBit/s_MCS_15_short_GI___,6,15,144.4,65,8
2.542231138,-39dBm,57.8_MBit/s_MCS_5_short_GI___,144.4_MBit/s_MCS_15_short_GI___,5,15,144.4,57.8,8
2.549803103,-39dBm,65.0_MBit/s_MCS_6_short_GI___,144.4_MBit/s_MCS_15_short_GI___,6,15,144.4,65,8
2.557976482,-41dBm,72.2_MBit/s_MCS_7_short_GI___,144.4_MBit/s_MCS_15_short_GI___,7,15,144.4,72.2,8
2.587114653,-40dBm,86.7_MBit/s_MCS_12_short_GI___,144.4_MBit/s_MCS_15_short_GI___,12,15,144.4,86.7,8
2.589423413,-39dBm,86.7_MBit/s_MCS_12_short_GI___,144.4_MBit/s_MCS_15_short_GI___,12,15,144.4,86.7,8
2.592931786,-39dBm,115.6_MBit/s_MCS_13_short_GI___,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,115.6,8
2.598658368,-40dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,8
2.623908574,-40dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,8
2.662691174,-43dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,8
2.696281785,-45dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,8
2.701217655,-44dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,8
2.742497604,-37dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,8
2.775644919,-39dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,8
2.793016065,-37dBm,115.6_MBit/s_MCS_13_short_GI___,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,115.6,8
2.799793899,-36dBm,115.6_MBit/s_MCS_13_short_GI___,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,115.6,8
2.86123813,-38dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,8
2.884439012,-36dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,8
2.948469138,-37dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,8
2.970339422,-39dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,8
3.012748467,-38dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,8
3.283814135,-41dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,8
3.392848729,-42dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,8
3.398774864,-42dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,8
3.431423542,-41dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,8
3.506295582,-40dBm,115.6_MBit/s_MCS_13_short_GI___,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,115.6,8
3.534671211,-38dBm,115.6_MBit/s_MCS_13_short_GI___,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,115.6,8
4.569512826,-36dBm,57.8_MBit/s_MCS_11_short_GI___,144.4_MBit/s_MCS_15_short_GI___,11,15,144.4,57.8,8
4.658030001,-36dBm,86.7_MBit/s_MCS_12_short_GI___,144.4_MBit/s_MCS_15_short_GI___,12,15,144.4,86.7,8
5.307363545,-37dBm,86.7_MBit/s_MCS_12_short_GI___,144.4_MBit/s_MCS_15_short_GI___,12,15,144.4,86.7,8
5.45622232,-36dBm,117.0_MBit/s_MCS_14_____,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,117,8
5.472567704,-36dBm,130.0_MBit/s_MCS_15_____,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,130,8
5.493130429,-37dBm,130.0_MBit/s_MCS_15_____,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,130,8
5.716804386,-38dBm,86.7_MBit/s_MCS_12_short_GI___,144.4_MBit/s_MCS_15_short_GI___,12,15,144.4,86.7,8
5.782569519,-38dBm,57.8_MBit/s_MCS_11_short_GI___,144.4_MBit/s_MCS_15_short_GI___,11,15,144.4,57.8,8
5.786476126,-38dBm,57.8_MBit/s_MCS_11_short_GI___,115.6_MBit/s_MCS_13_short_GI___,11,13,115.6,57.8,8
5.792757706,-36dBm,57.8_MBit/s_MCS_11_short_GI___,115.6_MBit/s_MCS_13_short_GI___,11,13,115.6,57.8,8
5.803795618,-36dBm,86.7_MBit/s_MCS_12_short_GI___,115.6_MBit/s_MCS_13_short_GI___,12,13,115.6,86.7,8
5.816284492,-37dBm,86.7_MBit/s_MCS_12_short_GI___,115.6_MBit/s_MCS_13_short_GI___,12,13,115.6,86.7,8
5.834932583,-38dBm,86.7_MBit/s_MCS_12_short_GI___,115.6_MBit/s_MCS_13_short_GI___,12,13,115.6,86.7,8
5.893063264,-37dBm,57.8_MBit/s_MCS_11_short_GI___,115.6_MBit/s_MCS_13_short_GI___,11,13,115.6,57.8,8
5.904009647,-35dBm,57.8_MBit/s_MCS_11_short_GI___,115.6_MBit/s_MCS_13_short_GI___,11,13,115.6,57.8,8
5.908010215,-35dBm,86.7_MBit/s_MCS_12_short_GI___,115.6_MBit/s_MCS_13_short_GI___,12,13,115.6,86.7,8
6.339649914,-37dBm,130.0_MBit/s_MCS_14_short_GI___,115.6_MBit/s_MCS_13_short_GI___,14,13,115.6,130,8
8.323441662,-40dBm,144.4_MBit/s_MCS_15_short_GI___,115.6_MBit/s_MCS_13_short_GI___,15,13,115.6,144.4,8
9.307661718,-41dBm,144.4_MBit/s_MCS_15_short_GI___,115.6_MBit/s_MCS_13_short_GI___,15,13,115.6,144.4,8
9.45029166,-40dBm,130.0_MBit/s_MCS_14_short_GI___,115.6_MBit/s_MCS_13_short_GI___,14,13,115.6,130,8
9.456590834,-38dBm,130.0_MBit/s_MCS_14_short_GI___,115.6_MBit/s_MCS_13_short_GI___,14,13,115.6,130,8
9.487323899,-39dBm,117.0_MBit/s_MCS_14_____,115.6_MBit/s_MCS_13_short_GI___,14,13,115.6,117,8
9.491583913,-39dBm,130.0_MBit/s_MCS_14_short_GI___,115.6_MBit/s_MCS_13_short_GI___,14,13,115.6,130,8
9.705522818,-39dBm,115.6_MBit/s_MCS_13_short_GI___,115.6_MBit/s_MCS_13_short_GI___,13,13,115.6,115.6,8
10.038070024,-37dBm,115.6_MBit/s_MCS_13_short_GI___,115.6_MBit/s_MCS_13_short_GI___,13,13,115.6,115.6,8
10.368987973,-38dBm,115.6_MBit/s_MCS_13_short_GI___,115.6_MBit/s_MCS_13_short_GI___,13,13,115.6,115.6,8
13.504142279,-36dBm,115.6_MBit/s_MCS_13_short_GI___,115.6_MBit/s_MCS_13_short_GI___,13,13,115.6,115.6,8
14.847077773,-37dBm,104.0_MBit/s_MCS_13_____,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,104,8
15.604342881,-35dBm,115.6_MBit/s_MCS_13_short_GI___,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,115.6,8
30.197857829,-36dBm,104.0_MBit/s_MCS_13_____,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,104,8
30.607821477,-37dBm,57.8_MBit/s_MCS_11_short_GI___,144.4_MBit/s_MCS_15_short_GI___,11,15,144.4,57.8,8
31.553369963,-37dBm,43.3_MBit/s_MCS_10_short_GI___,144.4_MBit/s_MCS_15_short_GI___,10,15,144.4,43.3,8
31.961385952,-36dBm,43.3_MBit/s_MCS_10_short_GI___,144.4_MBit/s_MCS_15_short_GI___,10,15,144.4,43.3,8
32.324884423,-41dBm,115.6_MBit/s_MCS_13_short_GI___,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,115.6,8
57.127756236,-37dBm,130.0_MBit/s_MCS_14_short_GI___,130.0_MBit/s_MCS_14_short_GI___,14,14,130,130,8
57.146121898,-36dBm,130.0_MBit/s_MCS_14_short_GI___,130.0_MBit/s_MCS_14_short_GI___,14,14,130,130,8
57.190785104,-38dBm,130.0_MBit/s_MCS_14_short_GI___,130.0_MBit/s_MCS_14_short_GI___,14,14,130,130,8
57.282298861,-37dBm,115.6_MBit/s_MCS_13_short_GI___,130.0_MBit/s_MCS_14_short_GI___,13,14,130,115.6,8
57.284657327,-36dBm,115.6_MBit/s_MCS_13_short_GI___,130.0_MBit/s_MCS_14_short_GI___,13,14,130,115.6,8
